sector,okved2,year,factoriescap_s,RDcosts_s,RDsalary_s,RDequip_s
Производство резиновых изделий,22.1,2023.0,0.004733735527114028,0.013820654672995841,0.41690710414185456,0.16671100632955066
Производство прочей неметаллической минеральной продукции,23,2017.0,0.02907558928115758,0.011959799617543971,0.4204545390417148,0.014780997424681868
Производство прочей неметаллической минеральной продукции,23,2018.0,0.0308673199654262,0.005738575786143833,0.3248518328822632,0.15383504589497438
Производство прочей неметаллической минеральной продукции,23,2021.0,0.033285602409982906,0.015177973229044267,0.4430275770478878,0.29651617620495685
Производство прочей неметаллической минеральной продукции,23,2022.0,0.034711274449080634,0.010777033621115302,0.45914159574211294,0.27435767199090094
Производство прочей неметаллической минеральной продукции,23,2024.0,0.03373709837574197,0.004228022250012665,0.5503990614160871,0.09272496933498459
Производство металлургическое,24,2017.0,0.1040253147362895,0.009968543655604862,0.41086980949513136,0.02877546305555555
Производство металлургическое,24,2018.0,0.11745593975876892,0.007813407843625199,0.5185899605117958,0.04525743695313033
Производство металлургическое,24,2019.0,0.1320116645533964,0.007096384426914388,0.4938497039350272,0.03842277629602995
Производство металлургическое,24,2020.0,0.1387381583481242,0.006680586140315808,0.4327425837766865,0.07262377202985558
Производство металлургическое,24,2021.0,0.17025450458604302,0.00627718801496635,0.3509612378529039,0.35076231561785237
Производство металлургическое,24,2022.0,0.14155628178782448,0.009300563226489932,0.3514993368290785,0.0565273384814728
Производство металлургическое,24,2023.0,0.1364476904687533,0.007858949634444156,0.4319171832123728,0.05132540989816552
Производство металлургическое,24,2024.0,0.12307736589521369,0.008981552974665644,0.46169538093879114,0.18362506331520972
"Производство чугуна, стали и ферросплавов",24.1,2017.0,0.04641163135359879,0.0020385201478283032,0.944986275073365,0.026335562971141552
"Производство чугуна, стали и ферросплавов",24.1,2018.0,0.054628196339423035,0.002206094501682334,1.0,0.02423039471435555
"Производство стальных труб, полых профилей и фитингов",24.2,2017.0,0.012428886286968342,0.02230511389368783,0.16518187558469788,0.007409866242428065
"Производство стальных труб, полых профилей и фитингов",24.2,2018.0,0.01357321194091346,0.007698365012478071,0.49475409280917065,0.004463846124771339
"Производство основных драгоценных металлов и прочих цветных металлов, производство ядерного топлива",24.4,2017.0,0.039773998861870774,0.016723038680024692,0.43729752912228,0.03802758689594728
"Производство основных драгоценных металлов и прочих цветных металлов, производство ядерного топлива",24.4,2018.0,0.04325746295439549,0.01601399181056324,0.43843334091672165,0.05928434271612195
"Производство основных драгоценных металлов и прочих цветных металлов, производство ядерного топлива",24.4,2019.0,0.06219673606666924,0.010027810308554961,0.44669422549202037,0.04576671189384531
"Производство основных драгоценных металлов и прочих цветных металлов, производство ядерного топлива",24.4,2020.0,0.0736600820488668,0.007201329551431303,0.39895131216696433,0.11796819839384379
"Производство основных драгоценных металлов и прочих цветных металлов, производство ядерного топлива",24.4,2021.0,0.07551408395688401,0.008134735384398009,0.3122724950224619,0.6094484062172371
"Производство основных драгоценных металлов и прочих цветных металлов, производство ядерного топлива",24.4,2022.0,0.06615897488624178,0.0077675150502427605,0.3672853999299014,0.14480407691187472
"Производство основных драгоценных металлов и прочих цветных металлов, производство ядерного топлива",24.4,2023.0,0.06535668159123667,0.00888896084916738,0.34976240539752396,0.09333994141489865
"Производство основных драгоценных металлов и прочих цветных металлов, производство ядерного топлива",24.4,2024.0,0.062443971058861555,0.010345236624689962,0.36820391039941397,0.30691652882988857
"Производство готовых металлических изделий, кроме машин и оборудования",25,2017.0,0.04624059551393785,0.2790255866134975,0.27462938507608775,0.012266677197058408
"Производство готовых металлических изделий, кроме машин и оборудования",25,2018.0,0.04716922754692525,0.26817891005190403,0.27739565070060745,0.005256299134063886
"Производство готовых металлических изделий, кроме машин и оборудования",25,2019.0,0.050537011022244324,0.27201892962684654,0.3385813928509797,0.002190553679117973
