sector,okved2,year,factoriescap_s,ITcosts_s,skvozcosts_s,trainingcosts_s
"Производство автотранспортных средств, прицепов и полуприцепов",29,2022.0,0.02591215515265044,0.13651612165931387,0.0008320809296360502,0.016940241798736478
"Производство автотранспортных средств, прицепов и полуприцепов",29,2023.0,0.028866352730886682,0.11591298013474995,0.0031233743219505903,0.0013863429453579439
"Производство автотранспортных средств, прицепов и полуприцепов",29,2024.0,0.032740664160759166,0.12699024967368222,0.001778220669710073,0.0019514330288741312
Производство автотранспортных средств,29.1,2021.0,0.03870598386358165,0.1236999975785658,0.0008152519721785291,0.0254595397778236
Производство комплектующих и принадлежностей для автотранспортных средств,29.3,2021.0,0.010707129024656847,0.09031455257292793,0.0019217125620906602,0.0022405668624281734
Производство прочих транспортных средств и оборудования,30,2021.0,0.04007909741236786,0.1899784939008527,0.006940477676859391,0.0010785940939553003
Производство прочих транспортных средств и оборудования,30,2022.0,0.03339963324040131,0.1914215099819718,0.01838805472799096,0.0014585633186588898
Производство прочих транспортных средств и оборудования,30,2023.0,0.039132664455992616,0.201519343891834,0.01128167450036055,0.0035795013529947603
Производство прочих транспортных средств и оборудования,30,2024.0,0.04099960286468014,0.24683930385893302,0.01058210392346903,0.002800793101718602
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2021.0,0.01105920412893129,0.11144982404948395,0.027655442101804557,0.0019521445434736477
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2022.0,0.00897120621516279,0.10439525631327629,0.12534837150163322,0.004057273226193835
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2023.0,0.011589042149155892,0.08363262323135329,0.08166425268775676,0.002010796494673819
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2023.0,0.01471329642694731,0.41113228130234014,0.001600283361054034,0.004008901843531113
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2024.0,0.016572813970389275,0.3178240967130879,0.02010145147597257,0.004426314604724447
Производство мебели,31,2021.0,0.006376873589587735,0.10621545081918578,0.01385231953797312,0.008016197581341249
Производство прочих готовых изделий,32,2021.0,0.00533344638861419,0.0815805866928892,0.004688850683566619,0.0012519141331635449
Производство прочих готовых изделий,32,2022.0,0.005178478679531522,0.10335551656237268,0.012191217127971943,0.0013562911855285532
Производство прочих готовых изделий,32,2023.0,0.005979261520688811,0.06668281260153743,0.0112400909144205,0.0029182239321564464
Ремонт и монтаж машин и оборудования,33,2021.0,0.021200675664088623,0.12311818977403313,0.00631012970266346,0.006468246993956799
Ремонт и монтаж машин и оборудования,33,2022.0,0.018892291437116352,0.14606293948350588,0.0074978939725855315,0.0015853261571272285
