sector,okved2,year,factoriescap_s,ITcosts_s,skvozcosts_s,trainingcosts_s
"Производство машин и оборудования, не включенных в другие группировки",28,2023.0,0.0304920306307768,0.0362525582020568,0.0033029058747097,0.002596483795367
"Производство машин и оборудования, не включенных в другие группировки",28,2024.0,0.0305906712121,0.0471033475071634,0.0061487424089419,0.0044035863680888
Производство машин и оборудования общего назначения,28.1,2021.0,0.0077599747467529,0.0138776152809079,0.0053672254807102,0.0002987191498732
Производство машин и оборудования общего назначения,28.1,2022.0,0.0079126710958893,0.0129534088417708,0.0649714303633376,0.0009478580566449
Производство машин и оборудования общего назначения,28.1,2023.0,0.0091821105503907,0.0136312534758006,0.0003551011595244,0.0006058807634197
Производство прочих машин и оборудования общего назначения,28.2,2023.0,0.0078129885461384,0.0059270030494596,0.0007066284608716,0.0004898559105114
Производство прочих машин специального назначения,28.9,2021.0,0.0072499556988435,0.0120980230326969,0.0024595894728279,0.0011262820970282
Производство прочих машин специального назначения,28.9,2022.0,0.0078513600162442,0.0104841879247329,0.0001464164319789,0.0007751892113078
Производство прочих машин специального назначения,28.9,2023.0,0.0095342064831257,0.0115489736496923,0.0002628254469081,0.0010154117757639
Производство прочих машин специального назначения,28.9,2024.0,0.0103579318798038,0.0168526321372319,0.0029180800206152,0.0016211453717575
"Производство автотранспортных средств, прицепов и полуприцепов",29,2021.0,0.0513708111589372,0.0530007625651926,0.0003678661140978,0.030287278217177
"Производство автотранспортных средств, прицепов и полуприцепов",29,2022.0,0.0259121551526504,0.0317327564016389,0.0001764937976773,0.0144711702662841
"Производство автотранспортных средств, прицепов и полуприцепов",29,2023.0,0.0288663527308866,0.0300154118347483,0.000626649105043,0.0011201888201088
"Производство автотранспортных средств, прицепов и полуприцепов",29,2024.0,0.0327406641607591,0.0372973677594932,0.0004433226478957,0.0019593322401895
Производство автотранспортных средств,29.1,2021.0,0.0387059838635816,0.0429504900213037,0.0002340539973721,0.0294370931707929
Производство комплектующих и принадлежностей для автотранспортных средств,29.3,2021.0,0.0107071290246568,0.0086746326305276,0.0001114283250171,0.0005232211013784
Производство прочих транспортных средств и оборудования,30,2021.0,0.0400790974123678,0.0683034583777869,0.0031687511699015,0.0019832478042894
Производство прочих транспортных средств и оборудования,30,2022.0,0.0333996332404013,0.0573525531840626,0.0070492777984284,0.0022519269282862
Производство прочих транспортных средств и оборудования,30,2023.0,0.0391326644559926,0.070741860949845,0.0053346524079408,0.0068167169586348
Производство прочих транспортных средств и оборудования,30,2024.0,0.0409996028646801,0.0907850388302123,0.0064215872486518,0.0068449702093088
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2021.0,0.0110592041289312,0.0110566505092098,0.0020439029444908,0.0005810477233656
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2022.0,0.0089712062151627,0.0084014050838938,0.0070392550805479,0.0009176190708209
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2023.0,0.0115890421491558,0.0086944793878407,0.0047460428618522,0.0004706390429819
