sector,okved2,year,factoriescap_s,ITusage_s,AIusage_s,BDusage_s
Производство строительных металлических конструкций и изделий,25.1,2021.0,0.013958135248413573,0.01884319187284942,0.023192360163710776,0.026026912181303118
Производство строительных металлических конструкций и изделий,25.1,2023.0,0.015248605828832123,0.02556119941012617,0.019099590723055934,0.021423512747875354
Производство строительных металлических конструкций и изделий,25.1,2024.0,0.015556388399793581,0.028674422415205635,0.054570259208731244,0.013456090651558074
"Производство металлических цистерн, резервуаров и прочих емкостей",25.2,2021.0,0.0017004181139965613,0.003714020427112349,0.005457025920873124,0.003895184135977337
"Производство металлических цистерн, резервуаров и прочих емкостей",25.2,2023.0,0.0018951982458356282,0.0039324922169424875,0.005457025920873124,0.003895184135977337
"Производство металлических цистерн, резервуаров и прочих емкостей",25.2,2024.0,0.001886188368614702,0.00420558195423016,0.008185538881309686,0.0030099150141643057
"Производство паровых котлов, кроме котлов центрального отопления",25.3,2021.0,0.0017440841283723658,0.002130099950843847,0.001364256480218281,0.0026558073654390935
"Производство паровых котлов, кроме котлов центрального отопления",25.3,2023.0,0.0018290094390406892,0.0020208640559287784,0.002728512960436562,0.0010623229461756375
"Производство паровых котлов, кроме котлов центрального отопления",25.3,2024.0,0.0025304931005550395,0.0019116281610137092,0.001364256480218281,0.0003541076487252125
"Ковка, прессование, штамповка и профилирование; изготовление изделий методом порошковой металлургии",25.5,2021.0,0.0014924726142636385,0.0015839204762685018,0.001364256480218281,0.0012393767705382436
"Ковка, прессование, штамповка и профилирование; изготовление изделий методом порошковой металлургии",25.5,2024.0,0.0013978975245005304,0.0019662461084712438,0.001364256480218281,0.0010623229461756375
Обработка металлов и нанесение покрытий на металлы; механическая обработка металлов,25.6,2021.0,0.009355848483058538,0.018078540608443935,0.013642564802182811,0.020361189801699715
Обработка металлов и нанесение покрытий на металлы; механическая обработка металлов,25.6,2023.0,0.010300784566849581,0.017969304713528866,0.019099590723055934,0.012570821529745042
Обработка металлов и нанесение покрытий на металлы; механическая обработка металлов,25.6,2024.0,0.011193979097920134,0.01993555082200011,0.01227830832196453,0.0056657223796034
"Производство ножевых изделий и столовых приборов, инструментов и универсальных скобяных изделий",25.7,2021.0,0.0008399912096343423,0.002785515320334262,0.002728512960436562,0.003186968838526912
"Производство ножевых изделий и столовых приборов, инструментов и универсальных скобяных изделий",25.7,2023.0,0.0009365062591578364,0.002894751215249331,0.002728512960436562,0.0019475920679886685
"Производство ножевых изделий и столовых приборов, инструментов и универсальных скобяных изделий",25.7,2024.0,0.0009477846164526364,0.002894751215249331,0.001364256480218281,0.0008852691218130312
"Производство компьютеров, электронных и оптических изделий",26,2021.0,0.02690536256765056,0.04757223223551259,0.0723055934515689,0.04798158640226629
"Производство компьютеров, электронных и оптических изделий",26,2023.0,0.031322254540208705,0.05003003987110164,0.06684856753069578,0.028151558073654392
"Производство компьютеров, электронных и оптических изделий",26,2024.0,0.03601560718191255,0.05784040635752909,0.06412005457025921,0.021069405099150142
Производство электрического оборудования,27,2021.0,0.02169572123870479,0.03501010432027964,0.027285129604365622,0.04231586402266289
Производство электрического оборудования,27,2023.0,0.022251274639933958,0.04069037085586324,0.04365620736698499,0.030630311614730878
Производство электрического оборудования,27,2024.0,0.02218723149925492,0.04336665028128243,0.040927694406548434,0.016111898016997167
"Производство электродвигателей, генераторов, трансформаторов и распределительных устройств, а также контрольно-измерительной аппаратуры",27.1,2021.0,0.0075605401501856835,0.015784586815227482,0.009549795361527967,0.019121813031161474
"Производство электродвигателей, генераторов, трансформаторов и распределительных устройств, а также контрольно-измерительной аппаратуры",27.1,2023.0,0.008704101404585886,0.019662461084712438,0.021828103683492497,0.017528328611898018
"Производство электродвигателей, генераторов, трансформаторов и распределительных устройств, а также контрольно-измерительной аппаратуры",27.1,2024.0,0.008856468026919853,0.020864055928778196,0.020463847203274217,0.009383852691218131
Производство электрических аккумуляторов и аккумуляторных батарей,27.2,2021.0,0.0007704907932987435,0.0017477743186411054,0.001364256480218281,0.002124645892351275
Производство электрических аккумуляторов и аккумуляторных батарей,27.2,2024.0,0.0009427768612023846,0.002075482003386313,0.001364256480218281,0.00141643059490085
Производство кабелей и кабельной арматуры,27.3,2021.0,0.00677320221461322,0.006881861379649353,0.005457025920873124,0.010092067988668555
Производство кабелей и кабельной арматуры,27.3,2023.0,0.0067428569490256135,0.0069910972745644215,0.004092769440654843,0.005311614730878187
Производство кабелей и кабельной арматуры,27.3,2024.0,0.006628750750237968,0.007974220328800043,0.005457025920873124,0.002301699716713881
Производство электрических ламп и осветительного оборудования,27.4,2021.0,0.0009703382321837896,0.0031678409525370036,0.002728512960436562,0.0019475920679886685
Производство электрических ламп и осветительного оборудования,27.4,2023.0,0.0011564384739084167,0.00360478453219728,0.002728512960436562,0.0008852691218130312
Производство электрических ламп и осветительного оборудования,27.4,2024.0,0.0012013158609738082,0.0034409306898246766,0.002728512960436562,0.0005311614730878187
Производство бытовых приборов,27.5,2021.0,0.002976084997246659,0.0015839204762685018,0.001364256480218281,0.0026558073654390935
Производство бытовых приборов,27.5,2023.0,0.0017253889012934954,0.0024578076355890547,0.004092769440654843,0.002301699716713881
Производство бытовых приборов,27.5,2024.0,0.0015667629980778384,0.0022393358457589163,0.002728512960436562,0.0005311614730878187
Производство прочего электрического оборудования,27.9,2021.0,0.0026450648511766955,0.005844120377956196,0.0068212824010914054,0.006373937677053824
Производство прочего электрического оборудования,27.9,2023.0,0.0030754979628399588,0.006117210115243869,0.010914051841746248,0.0035410764872521247
Производство прочего электрического оборудования,27.9,2024.0,0.0029911570018430686,0.006772625484734284,0.008185538881309686,0.0019475920679886685
"Производство машин и оборудования, не включенных в другие группировки",28,2021.0,0.027344912607632756,0.057130373040581134,0.0572987721691678,0.07241501416430594
"Производство машин и оборудования, не включенных в другие группировки",28,2023.0,0.03049203063077689,0.0614998088371839,0.06275579809004093,0.036827195467422094
"Производство машин и оборудования, не включенных в другие группировки",28,2024.0,0.030590671212100004,0.06472226773717844,0.03819918144611187,0.023371104815864022
Производство машин и оборудования общего назначения,28.1,2021.0,0.007759974746752995,0.016003058605057623,0.009549795361527967,0.019121813031161474
Производство машин и оборудования общего назначения,28.1,2023.0,0.009182110550390773,0.01753236113386859,0.01637107776261937,0.009029745042492918
Производство машин и оборудования общего назначения,28.1,2024.0,0.008661046575995665,0.016876945764378176,0.004092769440654843,0.004426345609065156
Производство прочих машин и оборудования общего назначения,28.2,2021.0,0.007796384263467075,0.017586979081326122,0.021828103683492497,0.023194050991501416
Производство прочих машин и оборудования общего назначения,28.2,2023.0,0.007812988546138403,0.018897809820306952,0.020463847203274217,0.012393767705382436
Производство прочих машин и оборудования общего назначения,28.2,2024.0,0.008267972496065493,0.02151947129826861,0.009549795361527967,0.008321529745042492
Производство машин и оборудования для сельского и лесного хозяйства,28.3,2021.0,0.003930068322227875,0.004642525533890436,0.004092769440654843,0.006373937677053824
Производство машин и оборудования для сельского и лесного хозяйства,28.3,2023.0,0.003223798915946034,0.004369435796602763,0.005457025920873124,0.002301699716713881
Производство машин и оборудования для сельского и лесного хозяйства,28.3,2024.0,0.0024742079148116136,0.004697143481347971,0.005457025920873124,0.001593484419263456
"Производство станков, машин и оборудования для обработки металлов и прочих твердых материалов",28.4,2023.0,0.0007389380182650794,0.0017477743186411054,0.001364256480218281,0.0010623229461756375
Производство прочих машин специального назначения,28.9,2021.0,0.007249955698843597,0.017368507291495985,0.021828103683492497,0.022131728045325778
Производство прочих машин специального назначения,28.9,2023.0,0.009534206483125791,0.018952427767764488,0.019099590723055934,0.012039660056657223
Производство прочих машин специального назначения,28.9,2024.0,0.010357931879803812,0.019280135452509693,0.019099590723055934,0.008321529745042492
"Производство автотранспортных средств, прицепов и полуприцепов",29,2021.0,0.051370811158937296,0.028674422415205635,0.03274215552523874,0.03151558073654391
"Производство автотранспортных средств, прицепов и полуприцепов",29,2023.0,0.028866352730886682,0.029275219837238516,0.027285129604365622,0.019652974504249292
"Производство автотранспортных средств, прицепов и полуприцепов",29,2024.0,0.032740664160759166,0.03091375826096455,0.03137789904502047,0.012570821529745042
Производство автотранспортных средств,29.1,2021.0,0.03870598386358165,0.009175815172865804,0.0068212824010914054,0.010446175637393768
Производство автотранспортных средств,29.1,2023.0,0.018957329848492317,0.00961275875252608,0.010914051841746248,0.006728045325779037
Производство автотранспортных средств,29.1,2024.0,0.0220060499226661,0.011305915123709652,0.017735334242837655,0.0060198300283286115
Производство кузовов для автотранспортных средств; производство прицепов и полуприцепов,29.2,2021.0,0.00195768239214812,0.00240318968813152,0.0068212824010914054,0.004072237960339943
Производство кузовов для автотранспортных средств; производство прицепов и полуприцепов,29.2,2023.0,0.0025448229657397087,0.0033316947949096074,0.001364256480218281,0.003718130311614731
Производство комплектующих и принадлежностей для автотранспортных средств,29.3,2021.0,0.010707129024656847,0.017095417554208313,0.019099590723055934,0.0169971671388102
Производство комплектующих и принадлежностей для автотранспортных средств,29.3,2023.0,0.007364211799743848,0.016330766289802828,0.015006821282401092,0.009206798866855524
Производство комплектующих и принадлежностей для автотранспортных средств,29.3,2024.0,0.008135103362207817,0.016330766289802828,0.013642564802182811,0.0047804532577903685
Производство прочих транспортных средств и оборудования,30,2021.0,0.04007909741236786,0.03626631711180294,0.02455661664392906,0.03009915014164306
Производство прочих транспортных средств и оборудования,30,2023.0,0.039132664455992616,0.0346277786880769,0.027285129604365622,0.015226628895184136
Производство прочих транспортных средств и оборудования,30,2024.0,0.04099960286468014,0.03440930689824676,0.019099590723055934,0.0084985835694051
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2021.0,0.01105920412893129,0.005844120377956196,0.004092769440654843,0.004957507082152974
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2023.0,0.011589042149155892,0.007318804959309629,0.008185538881309686,0.002478753541076487
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2024.0,0.01033324017569861,0.00781036648642744,0.004092769440654843,0.0017705382436260624
Производство железнодорожных локомотивов и подвижного состава,30.2,2021.0,0.012662794840868342,0.022174886667759026,0.015006821282401092,0.016288951841359773
Производство железнодорожных локомотивов и подвижного состава,30.2,2023.0,0.012669512033865018,0.0180239226609864,0.008185538881309686,0.00796742209631728
Производство железнодорожных локомотивов и подвижного состава,30.2,2024.0,0.01392575421049421,0.016658473974548036,0.002728512960436562,0.004426345609065156
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2021.0,0.0161114413849653,0.007482658801682232,0.005457025920873124,0.008144475920679886
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2023.0,0.01471329642694731,0.008629635698290459,0.009549795361527967,0.004426345609065156
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2024.0,0.016572813970389275,0.009175815172865804,0.010914051841746248,0.002124645892351275
"Производство транспортных средств и оборудования, не включенных в другие группировки",30.9,2023.0,0.00016081384602440046,0.0006554153694904145,0.001364256480218281,0.0003541076487252125
"Производство транспортных средств и оборудования, не включенных в другие группировки",30.9,2024.0,0.00016779450809804622,0.0007646512644054836,0.001364256480218281,0.00017705382436260624
Производство мебели,31,2021.0,0.006376873589587735,0.01141515101862472,0.010914051841746248,0.015403682719546742
Производство мебели,31,2023.0,0.006224587897040968,0.012015948440657601,0.01227830832196453,0.0084985835694051
Производство мебели,31,2024.0,0.0063100790220754,0.013436015074553498,0.009549795361527967,0.005311614730878187
Производство прочих готовых изделий,32,2021.0,0.00533344638861419,0.017477743186411054,0.008185538881309686,0.021246458923512748
Производство прочих готовых изделий,32,2023.0,0.005979261520688811,0.019116281610137092,0.027285129604365622,0.012570821529745042
Производство прочих готовых изделий,32,2024.0,0.005933446245521302,0.02315800972199465,0.019099590723055934,0.014341359773371105
"Производство ювелирных изделий, бижутерии и подобных товаров",32.1,2021.0,0.002362013806717389,0.0034955486372822107,0.001364256480218281,0.005842776203966006
"Производство ювелирных изделий, бижутерии и подобных товаров",32.1,2023.0,0.0026219798638581183,0.004369435796602763,0.008185538881309686,0.00424929178470255
"Производство ювелирных изделий, бижутерии и подобных товаров",32.1,2024.0,0.0024643609822106232,0.008138074171172648,0.009549795361527967,0.009915014164305949
Производство спортивных товаров,32.3,2021.0,0.00020908875538203474,0.00043694357966027634,0.001364256480218281,0.00017705382436260624
Производство спортивных товаров,32.3,2024.0,0.0002918876748339927,0.0006554153694904145,0.001364256480218281,0.0005311614730878187
Производство игр и игрушек,32.4,2021.0,0.00031691999306424903,0.0009831230542356219,0.001364256480218281,0.00141643059490085
Производство медицинских инструментов и оборудования,32.5,2021.0,0.0013263194599260311,0.008848107488120597,0.002728512960436562,0.009560906515580737
Производство медицинских инструментов и оборудования,32.5,2023.0,0.0014932408708543698,0.008902725435578131,0.01227830832196453,0.005134560906515581
Производство медицинских инструментов и оборудования,32.5,2024.0,0.0015292792063036755,0.009394286962695942,0.002728512960436562,0.0019475920679886685
"Производство изделий, не включенных в другие группировки",32.9,2021.0,0.0011019237816864418,0.003714020427112349,0.001364256480218281,0.00424929178470255
"Производство изделий, не включенных в другие группировки",32.9,2023.0,0.0013150420653432555,0.004369435796602763,0.0068212824010914054,0.0026558073654390935
"Производство изделий, не включенных в другие группировки",32.9,2024.0,0.0013180808472544356,0.004150964006772626,0.005457025920873124,0.0019475920679886685
Ремонт и монтаж машин и оборудования,33,2021.0,0.021200675664088623,0.08842645693374843,0.07639836289222374,0.07896600566572239
Ремонт и монтаж машин и оборудования,33,2023.0,0.019635818592041804,0.08198153913375936,0.03137789904502047,0.03842067988668555
Ремонт и монтаж машин и оборудования,33,2024.0,0.02036329795729583,0.090119613304932,0.045020463847203276,0.01646600566572238
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2021.0,0.10234094296996223,0.2731989731825878,0.2946793997271487,0.2563739376770538
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2023.0,0.08919660642514109,0.24572614561144793,0.3178717598908595,0.14111189801699717
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2024.0,0.08104686950962078,0.23900813807417118,0.330150068212824,0.07046742209631728
"Производство, передача и распределение электроэнергии",35.1,2021.0,0.06959852990026365,0.1199956305642034,0.18144611186903137,0.12092776203966006
"Производство, передача и распределение электроэнергии",35.1,2023.0,0.060762964504062454,0.10077011305915123,0.22100954979536153,0.06232294617563739
"Производство, передача и распределение электроэнергии",35.1,2024.0,0.05550717890447739,0.10290021300999508,0.20463847203274216,0.03523371104815864
Производство и распределение газообразного топлива,35.2,2021.0,0.004313948163518585,0.01851548418810421,0.010914051841746248,0.010623229461756374
Производство и распределение газообразного топлива,35.2,2023.0,0.004370528905985246,0.01851548418810421,0.01227830832196453,0.0060198300283286115
Производство и распределение газообразного топлива,35.2,2024.0,0.004074022097541115,0.017750832923698726,0.05184174624829468,0.003186968838526912
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2021.0,0.02842844902762931,0.1346878584302802,0.10231923601637108,0.1248229461756374
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2023.0,0.02406311301509337,0.12644054836419247,0.08458390177353342,0.07276912181303116
"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха",35.3,2024.0,0.02146567842394931,0.11835709214047736,0.07366984993178717,0.032046742209631725
"Забор, очистка и распределение воды",36,2021.0,0.005198034108397149,0.08755256977442788,0.08594815825375171,0.0821529745042493
"Забор, очистка и распределение воды",36,2023.0,0.00466695256585953,0.08908187230323884,0.10368349249658936,0.04514872521246459
"Забор, очистка и распределение воды",36,2024.0,0.004289613398324735,0.08296466218799498,0.08867667121418826,0.028859773371104815
Сбор и обработка сточных вод,37,2021.0,0.004032548488330218,0.016658473974548036,0.019099590723055934,0.018059490084985835
Сбор и обработка сточных вод,37,2023.0,0.0037450268571392856,0.016549238079632968,0.017735334242837655,0.007613314447592068
Сбор и обработка сточных вод,37,2024.0,0.003438394169252204,0.018078540608443935,0.015006821282401092,0.004603399433427762
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2021.0,0.02030544297663122,0.05030312960838932,0.04365620736698499,0.056657223796033995
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2023.0,0.016194404663737474,0.052924791086350974,0.04911323328785812,0.0313385269121813
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2024.0,0.015178516079860708,0.05287017313889344,0.04638472032742155,0.018590651558073653
"Предоставление услуг в области ликвидации последствий загрязнений и прочих услуг, связанных с удалением отходов",39,2021.0,0.0001022419878421113,0.0030586050576219344,0.001364256480218281,0.002124645892351275
"Предоставление услуг в области ликвидации последствий загрязнений и прочих услуг, связанных с удалением отходов",39,2023.0,9.249796626423802e-05,0.003714020427112349,0.001364256480218281,0.0005311614730878187
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2021.0,0.3747084380523751,0.12906220984215414,0.12551159618008187,0.1421742209631728
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2023.0,0.3337456742640351,0.13294008411163907,0.09549795361527967,0.07542492917847025
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2024.0,0.3197697256038341,0.144682942815009,0.10231923601637108,0.042492917847025496
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2021.0,1.0,0.879840515593424,1.0,1.0
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2023.0,0.8861667245841659,0.9328199246272325,0.9795361527967258,0.6007436260623229
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2024.0,0.8659309331159443,1.0,0.9699863574351978,0.36083569405099153
"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",D,2021.0,0.10234094296996223,0.2731989731825878,0.2946793997271487,0.2563739376770538
"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",D,2023.0,0.08919660642514109,0.24572614561144793,0.3178717598908595,0.14111189801699717
"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",D,2024.0,0.08104686950962078,0.23900813807417118,0.330150068212824,0.07046742209631728
"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",E,2021.0,0.029638267561200693,0.15757277841498715,0.15006821282401092,0.15899433427762039
"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",E,2023.0,0.024698882053000526,0.16226992189633513,0.17189631650750342,0.08463172804532577
"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",E,2024.0,0.022997208641028846,0.1571358348353269,0.15006821282401092,0.05223087818696884
