sector,okved2,year,factoriescap_s,ITcosts_s,skvozcosts_s,trainingcosts_s
"Переработка и консервирование рыбы, ракообразных и моллюсков",10.2,2022.0,0.006433096233192727,0.0010657643443615947,0.00023354406590726925,0.0003340409381314717
Производство молочной продукции,10.5,2021.0,0.013862372410036643,0.03658924928042755,0.005131928545074673,0.0006254085258645086
Производство молочной продукции,10.5,2022.0,0.01692308060522621,0.011634459277272044,0.004165434181501331,0.000335311822792519
Производство молочной продукции,10.5,2023.0,0.018514609473012793,0.013430100303832912,0.0022455579023528275,0.0007100860367177769
Производство молочной продукции,10.5,2024.0,0.02158883062754836,0.011472454525515489,0.00163047108338732,0.0006409163772620397
Производство хлебобулочных и мучных кондитерских изделий,10.7,2021.0,0.007981349276090727,0.012335079752045685,0.0017419452672549302,0.0009026157903494148
Производство хлебобулочных и мучных кондитерских изделий,10.7,2022.0,0.009767121208645807,0.013360298108369167,0.00142171516170719,7.700955862774884e-05
Производство хлебобулочных и мучных кондитерских изделий,10.7,2023.0,0.01052972163383909,0.008071228844034177,0.0018322958727666017,0.0010164838464768778
Производство хлебобулочных и мучных кондитерских изделий,10.7,2024.0,0.012508992273232588,0.007171932930104105,0.0015345522079663586,0.0002280722340080067
Производство прочих пищевых продуктов,10.8,2021.0,0.017916661021952364,0.010734019753035305,0.0006793747906209125,0.00020624908093991323
Производство прочих пищевых продуктов,10.8,2022.0,0.020341802061461498,0.007200751778199721,0.0005774669972965872,0.0016598157128726065
Производство прочих пищевых продуктов,10.8,2023.0,0.022085557851778893,0.007493896090303695,0.001714228001022156,0.0003302692509672979
Производство прочих пищевых продуктов,10.8,2024.0,0.02629530275447591,0.006754564371847635,8.681519568518911e-05,0.00037155674681259933
Производство готовых кормов для животных,10.9,2021.0,0.007641131895404061,0.001156695647783394,0.00023550409201283421,0.0015715733494528423
Производство готовых кормов для животных,10.9,2022.0,0.008940677776372913,0.0015206565731863192,0.00018930776879119528,2.4005599153116208e-05
Производство напитков,11,2021.0,0.011088024436377615,0.0104423841769509,0.0003258678843555365,0.0004363021016491259
Производство напитков,11,2022.0,0.013673133720890351,0.008194443665027997,4.14542559396778e-06,0.00021929820873405572
Производство напитков,11,2023.0,0.015126406691910631,0.008415471443400288,1.7134936466021836e-05,0.00016341037842033232
Производство текстильных изделий,13,2021.0,0.003807734362153563,0.0031112942526102,0.0008846667604593226,0.00016395351494060133
Производство текстильных изделий,13,2022.0,0.004413756233840204,0.0018362830896706856,0.00040545025926067534,3.482829154441608e-05
Производство текстильных изделий,13,2023.0,0.005442206956675311,0.0019155500471124247,5.8013999177816794e-05,9.987232083324559e-05
Производство прочих текстильных изделий,13.9,2021.0,0.0026537047306843726,0.0023159654644919108,0.0008812868406202494,0.00014312208319665565
Производство прочих текстильных изделий,13.9,2022.0,0.002932827502802479,0.001098643811033139,0.00040526601812316567,3.256894103588749e-05
Производство одежды,14,2023.0,0.004919633334780442,0.0021648522208633177,8.094217606806506e-05,1.96546297372878e-06
"Производство одежды, кроме одежды из меха",14.1,2023.0,0.00459549408538342,0.0020228625049638826,8.094217606806506e-05,1.96546297372878e-06
"Обработка древесины и производство изделий из дерева и пробки, кроме мебели, производство изделий из соломки и материалов для плетения",16,2021.0,0.012814201927884749,0.006650930095543852,0.00013289626747890908,0.0002927383204727992
"Обработка древесины и производство изделий из дерева и пробки, кроме мебели, производство изделий из соломки и материалов для плетения",16,2022.0,0.01097798543099143,0.006705893053919714,0.000752984316945183,0.0002001441613425567
"Обработка древесины и производство изделий из дерева и пробки, кроме мебели, производство изделий из соломки и материалов для плетения",16,2023.0,0.010538860058888332,0.0073996190039067496,0.0006702044816410007,0.0001481155029156793
"Обработка древесины и производство изделий из дерева и пробки, кроме мебели, производство изделий из соломки и материалов для плетения",16,2024.0,0.012670082780961536,0.005419461403312689,0.000584896102694725,0.00019982413990966933
Распиловка и строгание древесины,16.1,2022.0,0.004352512753685628,0.0008692362024122883,4.09936530959036e-05,2.9694320969232825e-05
Распиловка и строгание древесины,16.1,2023.0,0.004136419920754281,0.0022355245234491907,5.368130809997984e-05,1.3222205459629973e-05
"Производство изделий из дерева, пробки, соломки и материалов для плетения",16.2,2021.0,0.0077891904135264445,0.005724366219018838,0.00013093373337880212,0.0002397703762619759
"Производство изделий из дерева, пробки, соломки и материалов для плетения",16.2,2022.0,0.006625472677305801,0.005836656851507427,0.0007119906638492795,0.0001704498403733239
"Производство изделий из дерева, пробки, соломки и материалов для плетения",16.2,2024.0,0.007863488786608511,0.00437710388765548,2.1720821508686532e-05,0.00019982413990966933
Производство бумаги и бумажных изделий,17,2021.0,0.014922418264088367,0.012228430561142246,0.0030386787709333757,0.0013172388776449561
Производство бумаги и бумажных изделий,17,2024.0,0.01891376855010103,0.010021050645819872,0.0006640170888799719,0.00034212326159216227
"Производство целлюлозы, древесной массы, бумаги и картона",17.1,2021.0,0.006727094712251894,0.005478294561669997,0.0021609790065294327,0.0012070889517415827
Производство изделий из бумаги и картона,17.2,2024.0,0.010916203722795106,0.005855149288518836,0.0006316741728403916,0.00012791041183562275
Деятельность полиграфическая и копирование носителей информации,18,2021.0,0.003575597752913958,0.008798536713964142,0.0008689664876584669,0.0003137249433987915
Деятельность полиграфическая и копирование носителей информации,18,2022.0,0.004338644792865286,0.0026421478828145255,5.527234125290373e-06,0.00021273197131864457
Деятельность полиграфическая и копирование носителей информации,18,2023.0,0.004848919331423204,0.006826714661894498,0.00027130316071201247,0.00031760094870935513
Деятельность полиграфическая и предоставление услуг в этой области,18.1,2021.0,0.003567890785422554,0.008793786115808193,0.0008679852206084134,0.00031229240941066914
Деятельность полиграфическая и предоставление услуг в этой области,18.1,2022.0,0.004317310349423256,0.002550656494580985,5.527234125290373e-06,0.00020244385739588044
