sector,okved2,year,pAIusage_s
Работы строительные специализированные прочие,43.9,2021.0,0.019230769230769232
Работы строительные специализированные прочие,43.9,2022.0,0.042105263157894736
Работы строительные специализированные прочие,43.9,2023.0,0.02576112412177986
Работы строительные специализированные прочие,43.9,2024.0,0.02526315789473684
Производство кровельных работ,43.91,2021.0,
Производство кровельных работ,43.91,2022.0,
Производство кровельных работ,43.91,2023.0,
Производство кровельных работ,43.91,2024.0,
"Работы строительные специализированные прочие, не включенные в другие группировки",43.99,2021.0,0.0196078431372549
"Работы строительные специализированные прочие, не включенные в другие группировки",43.99,2022.0,0.0427807486631016
"Работы строительные специализированные прочие, не включенные в другие группировки",43.99,2023.0,0.026378896882494004
"Работы строительные специализированные прочие, не включенные в другие группировки",43.99,2024.0,0.026200873362445413
Работы гидроизоляционные,43.99.1,2021.0,
Работы гидроизоляционные,43.99.1,2022.0,0.12
Работы гидроизоляционные,43.99.1,2023.0,
Работы гидроизоляционные,43.99.1,2024.0,0.047619047619047616
Работы по установке строительных лесов и подмостей,43.99.2,2021.0,
Работы по установке строительных лесов и подмостей,43.99.2,2022.0,
Работы по установке строительных лесов и подмостей,43.99.2,2023.0,
Работы по установке строительных лесов и подмостей,43.99.2,2024.0,
Работы свайные и работы по строительству фундаментов,43.99.3,2021.0,
Работы свайные и работы по строительству фундаментов,43.99.3,2022.0,0.1111111111111111
Работы свайные и работы по строительству фундаментов,43.99.3,2023.0,0.1
Работы свайные и работы по строительству фундаментов,43.99.3,2024.0,
Работы бетонные и железобетонные,43.99.4,2021.0,
Работы бетонные и железобетонные,43.99.4,2022.0,0.09090909090909091
Работы бетонные и железобетонные,43.99.4,2023.0,
Работы бетонные и железобетонные,43.99.4,2024.0,
Работы по монтажу стальных строительных конструкций,43.99.5,2021.0,
Работы по монтажу стальных строительных конструкций,43.99.5,2022.0,0.06666666666666667
Работы по монтажу стальных строительных конструкций,43.99.5,2023.0,0.05970149253731343
Работы по монтажу стальных строительных конструкций,43.99.5,2024.0,0.05714285714285714
Работы каменные и кирпичные,43.99.6,2021.0,
Работы каменные и кирпичные,43.99.6,2022.0,
Работы каменные и кирпичные,43.99.6,2023.0,
Работы каменные и кирпичные,43.99.6,2024.0,
Работы по сборке и монтажу сборных конструкций,43.99.7,2021.0,0.030303030303030304
Работы по сборке и монтажу сборных конструкций,43.99.7,2022.0,0.017857142857142856
Работы по сборке и монтажу сборных конструкций,43.99.7,2023.0,
Работы по сборке и монтажу сборных конструкций,43.99.7,2024.0,0.07317073170731707
"Работы строительные специализированные, не включенные в другие группировки",43.99.9,2021.0,0.03164556962025317
"Работы строительные специализированные, не включенные в другие группировки",43.99.9,2022.0,0.01875
"Работы строительные специализированные, не включенные в другие группировки",43.99.9,2023.0,0.016216216216216217
"Работы строительные специализированные, не включенные в другие группировки",43.99.9,2024.0,0.008695652173913044
Торговля оптовая и розничная автотранспортными средствами и мотоциклами и их ремонт,45,2021.0,0.041539634146341466
Торговля оптовая и розничная автотранспортными средствами и мотоциклами и их ремонт,45,2022.0,0.08370044052863436
Торговля оптовая и розничная автотранспортными средствами и мотоциклами и их ремонт,45,2023.0,0.054727880814837336
Торговля оптовая и розничная автотранспортными средствами и мотоциклами и их ремонт,45,2024.0,0.03541001064962726
Торговля автотранспортными средствами,45.1,2021.0,0.046153846153846156
Торговля автотранспортными средствами,45.1,2022.0,0.10400616332819723
Торговля автотранспортными средствами,45.1,2023.0,0.0667574931880109
Торговля автотранспортными средствами,45.1,2024.0,0.04447115384615385
Торговля легковыми автомобилями и грузовыми автомобилями малой грузоподъемности,45.11,2021.0,0.05405405405405406
Торговля легковыми автомобилями и грузовыми автомобилями малой грузоподъемности,45.11,2022.0,0.11609756097560976
Торговля легковыми автомобилями и грузовыми автомобилями малой грузоподъемности,45.11,2023.0,0.08236347358997315
Торговля легковыми автомобилями и грузовыми автомобилями малой грузоподъемности,45.11,2024.0,0.05037159372419488
Торговля оптовая легковыми автомобилями и легкими автотранспортными средствами,45.11.1,2021.0,0.07272727272727272
Торговля оптовая легковыми автомобилями и легкими автотранспортными средствами,45.11.1,2022.0,0.11666666666666667
Торговля оптовая легковыми автомобилями и легкими автотранспортными средствами,45.11.1,2023.0,0.06
Торговля оптовая легковыми автомобилями и легкими автотранспортными средствами,45.11.1,2024.0,0.0673076923076923
Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,45.11.2,2021.0,0.05337519623233909
Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,45.11.2,2022.0,0.11553784860557768
Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,45.11.2,2023.0,0.08669108669108669
Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,45.11.2,2024.0,0.04462242562929062
Торговля розничная легковыми автомобилями и легкими автотранспортными средствами прочая,45.11.3,2021.0,
Торговля розничная легковыми автомобилями и легкими автотранспортными средствами прочая,45.11.3,2022.0,0.3333333333333333
Торговля розничная легковыми автомобилями и легкими автотранспортными средствами прочая,45.11.3,2023.0,0.23076923076923078
Торговля розничная легковыми автомобилями и легкими автотранспортными средствами прочая,45.11.3,2024.0,0.125
Торговля розничная легковыми автомобилями и легкими автотранспортными средствами через информационно-коммуникационную сеть Интернет,45.11.31,2021.0,
Торговля розничная легковыми автомобилями и легкими автотранспортными средствами через информационно-коммуникационную сеть Интернет,45.11.31,2022.0,
Торговля розничная легковыми автомобилями и легкими автотранспортными средствами через информационно-коммуникационную сеть Интернет,45.11.31,2023.0,1.0
Торговля розничная легковыми автомобилями и легкими автотранспортными средствами через информационно-коммуникационную сеть Интернет,45.11.31,2024.0,0.5
"Торговля розничная легковыми автомобилями и легкими автотранспортными средствами прочая, не включенная в другие группировки",45.11.39,2021.0,
"Торговля розничная легковыми автомобилями и легкими автотранспортными средствами прочая, не включенная в другие группировки",45.11.39,2022.0,0.6
"Торговля розничная легковыми автомобилями и легкими автотранспортными средствами прочая, не включенная в другие группировки",45.11.39,2023.0,
"Торговля розничная легковыми автомобилями и легкими автотранспортными средствами прочая, не включенная в другие группировки",45.11.39,2024.0,
Торговля оптовая легковыми автомобилями и легкими автотранспортными средствами за вознаграждение или на договорной основе,45.11.4,2021.0,
Торговля оптовая легковыми автомобилями и легкими автотранспортными средствами за вознаграждение или на договорной основе,45.11.4,2022.0,
Торговля оптовая легковыми автомобилями и легкими автотранспортными средствами за вознаграждение или на договорной основе,45.11.4,2023.0,
Торговля оптовая легковыми автомобилями и легкими автотранспортными средствами за вознаграждение или на договорной основе,45.11.4,2024.0,
Торговля оптовая легковыми автомобилями и легкими автотранспортными средствами за вознаграждение или на договорной основе прочая,45.11.49,2021.0,
Торговля оптовая легковыми автомобилями и легкими автотранспортными средствами за вознаграждение или на договорной основе прочая,45.11.49,2022.0,
Торговля оптовая легковыми автомобилями и легкими автотранспортными средствами за вознаграждение или на договорной основе прочая,45.11.49,2023.0,
Торговля оптовая легковыми автомобилями и легкими автотранспортными средствами за вознаграждение или на договорной основе прочая,45.11.49,2024.0,
Торговля прочими автотранспортными средствами,45.19,2021.0,0.0163265306122449
Торговля прочими автотранспортными средствами,45.19,2022.0,0.05860805860805861
Торговля прочими автотранспортными средствами,45.19,2023.0,0.017094017094017096
Торговля прочими автотранспортными средствами,45.19,2024.0,0.02869757174392936
Торговля оптовая прочими автотранспортными средствами,45.19.1,2021.0,0.01507537688442211
Торговля оптовая прочими автотранспортными средствами,45.19.1,2022.0,0.06222222222222222
Торговля оптовая прочими автотранспортными средствами,45.19.1,2023.0,0.011029411764705883
Торговля оптовая прочими автотранспортными средствами,45.19.1,2024.0,0.011869436201780416
Торговля розничная прочими автотранспортными средствами в специализированных магазинах,45.19.2,2021.0,
Торговля розничная прочими автотранспортными средствами в специализированных магазинах,45.19.2,2022.0,
Торговля розничная прочими автотранспортными средствами в специализированных магазинах,45.19.2,2023.0,
Торговля розничная прочими автотранспортными средствами в специализированных магазинах,45.19.2,2024.0,
Торговля розничная прочими автотранспортными средствами прочая,45.19.3,2021.0,
Торговля розничная прочими автотранспортными средствами прочая,45.19.3,2022.0,0.25
Торговля розничная прочими автотранспортными средствами прочая,45.19.3,2023.0,
Торговля розничная прочими автотранспортными средствами прочая,45.19.3,2024.0,0.14285714285714285
"Торговля розничная прочими автотранспортными средствами прочая, не включенная в другие группировки",45.19.39,2021.0,
"Торговля розничная прочими автотранспортными средствами прочая, не включенная в другие группировки",45.19.39,2022.0,
"Торговля розничная прочими автотранспортными средствами прочая, не включенная в другие группировки",45.19.39,2023.0,
"Торговля розничная прочими автотранспортными средствами прочая, не включенная в другие группировки",45.19.39,2024.0,0.2
Торговля оптовая прочими автотранспортными средствами за вознаграждение или на договорной основе,45.19.4,2021.0,
Торговля оптовая прочими автотранспортными средствами за вознаграждение или на договорной основе,45.19.4,2022.0,
Торговля оптовая прочими автотранспортными средствами за вознаграждение или на договорной основе,45.19.4,2023.0,0.07692307692307693
Торговля оптовая прочими автотранспортными средствами за вознаграждение или на договорной основе,45.19.4,2024.0,
Торговля оптовая прочими автотранспортными средствами за вознаграждение или на договорной основе прочая,45.19.49,2021.0,
Торговля оптовая прочими автотранспортными средствами за вознаграждение или на договорной основе прочая,45.19.49,2022.0,
Торговля оптовая прочими автотранспортными средствами за вознаграждение или на договорной основе прочая,45.19.49,2023.0,0.16666666666666666
Торговля оптовая прочими автотранспортными средствами за вознаграждение или на договорной основе прочая,45.19.49,2024.0,
Техническое обслуживание и ремонт автотранспортных средств,45.20,2021.0,0.0757238307349666
Техническое обслуживание и ремонт автотранспортных средств,45.20,2022.0,0.10141987829614604
Техническое обслуживание и ремонт автотранспортных средств,45.20,2023.0,0.04925053533190578
Техническое обслуживание и ремонт автотранспортных средств,45.20,2024.0,0.03364485981308411
Техническое обслуживание и ремонт легковых автомобилей и легких грузовых автотранспортных средств,45.20.1,2021.0,0.11814345991561181
Техническое обслуживание и ремонт легковых автомобилей и легких грузовых автотранспортных средств,45.20.1,2022.0,0.12758620689655173
Техническое обслуживание и ремонт легковых автомобилей и легких грузовых автотранспортных средств,45.20.1,2023.0,0.0728744939271255
Техническое обслуживание и ремонт легковых автомобилей и легких грузовых автотранспортных средств,45.20.1,2024.0,0.06060606060606061
Техническое обслуживание и ремонт прочих автотранспортных средств,45.20.2,2021.0,0.035211267605633804
Техническое обслуживание и ремонт прочих автотранспортных средств,45.20.2,2022.0,0.06976744186046512
Техническое обслуживание и ремонт прочих автотранспортных средств,45.20.2,2023.0,0.016
Техническое обслуживание и ремонт прочих автотранспортных средств,45.20.2,2024.0,0.00641025641025641
"Мойка автотранспортных средств, полирование и предоставление аналогичных услуг",45.20.3,2021.0,
"Мойка автотранспортных средств, полирование и предоставление аналогичных услуг",45.20.3,2022.0,
"Мойка автотранспортных средств, полирование и предоставление аналогичных услуг",45.20.3,2023.0,
"Мойка автотранспортных средств, полирование и предоставление аналогичных услуг",45.20.3,2024.0,
Техническая помощь на дорогах и транспортирование неисправных автотранспортных средств к месту их ремонта или стоянки,45.20.4,2023.0,
Техническая помощь на дорогах и транспортирование неисправных автотранспортных средств к месту их ремонта или стоянки,45.20.4,2024.0,
Деятельность по зарядке аккумуляторных батарей транспортных средств с электродвигателями,45.20.5,2021.0,
Деятельность по зарядке аккумуляторных батарей транспортных средств с электродвигателями,45.20.5,2022.0,
Деятельность по зарядке аккумуляторных батарей транспортных средств с электродвигателями,45.20.5,2023.0,
Деятельность по зарядке аккумуляторных батарей транспортных средств с электродвигателями,45.20.5,2024.0,
"Торговля автомобильными деталями, узлами и принадлежностями",45.3,2021.0,0.02097902097902098
"Торговля автомобильными деталями, узлами и принадлежностями",45.3,2022.0,0.05285961871750433
"Торговля автомобильными деталями, узлами и принадлежностями",45.3,2023.0,0.043833580980683504
"Торговля автомобильными деталями, узлами и принадлежностями",45.3,2024.0,0.02655440414507772
"Торговля оптовая автомобильными деталями, узлами и принадлежностями",45.31,2021.0,0.0203862660944206
"Торговля оптовая автомобильными деталями, узлами и принадлежностями",45.31,2022.0,0.05412844036697248
"Торговля оптовая автомобильными деталями, узлами и принадлежностями",45.31,2023.0,0.046420141620771044
"Торговля оптовая автомобильными деталями, узлами и принадлежностями",45.31,2024.0,0.028256374913852515
"Торговля оптовая автомобильными деталями, узлами и принадлежностями, кроме деятельности агентов",45.31.1,2021.0,0.015681544028950542
"Торговля оптовая автомобильными деталями, узлами и принадлежностями, кроме деятельности агентов",45.31.1,2022.0,0.054136874361593465
"Торговля оптовая автомобильными деталями, узлами и принадлежностями, кроме деятельности агентов",45.31.1,2023.0,0.04450261780104712
"Торговля оптовая автомобильными деталями, узлами и принадлежностями, кроме деятельности агентов",45.31.1,2024.0,0.025984251968503937
"Деятельность агентов по оптовой торговле автомобильными деталями, узлами и принадлежностями",45.31.2,2021.0,
"Деятельность агентов по оптовой торговле автомобильными деталями, узлами и принадлежностями",45.31.2,2022.0,0.14285714285714285
"Деятельность агентов по оптовой торговле автомобильными деталями, узлами и принадлежностями",45.31.2,2023.0,0.125
"Деятельность агентов по оптовой торговле автомобильными деталями, узлами и принадлежностями",45.31.2,2024.0,0.13333333333333333
"Торговля розничная автомобильными деталями, узлами и принадлежностями",45.32,2021.0,0.028985507246376812
"Торговля розничная автомобильными деталями, узлами и принадлежностями",45.32,2022.0,0.03125
"Торговля розничная автомобильными деталями, узлами и принадлежностями",45.32,2023.0,
"Торговля розничная автомобильными деталями, узлами и принадлежностями",45.32,2024.0,
"Торговля розничная автомобильными деталями, узлами и принадлежностями в специализированных магазинах",45.32.1,2021.0,0.05263157894736842
"Торговля розничная автомобильными деталями, узлами и принадлежностями в специализированных магазинах",45.32.1,2022.0,0.1
"Торговля розничная автомобильными деталями, узлами и принадлежностями в специализированных магазинах",45.32.1,2023.0,
"Торговля розничная автомобильными деталями, узлами и принадлежностями в специализированных магазинах",45.32.1,2024.0,
"Торговля розничная автомобильными деталями, узлами и принадлежностями прочая",45.32.2,2021.0,
"Торговля розничная автомобильными деталями, узлами и принадлежностями прочая",45.32.2,2022.0,
"Торговля розничная автомобильными деталями, узлами и принадлежностями прочая",45.32.2,2023.0,
"Торговля розничная автомобильными деталями, узлами и принадлежностями прочая",45.32.2,2024.0,
"Торговля розничная автомобильными деталями, узлами и принадлежностями через информационно-коммуникационную сеть Интернет",45.32.21,2021.0,
"Торговля розничная автомобильными деталями, узлами и принадлежностями через информационно-коммуникационную сеть Интернет",45.32.21,2022.0,
"Торговля розничная автомобильными деталями, узлами и принадлежностями через информационно-коммуникационную сеть Интернет",45.32.21,2023.0,
"Торговля розничная автомобильными деталями, узлами и принадлежностями через информационно-коммуникационную сеть Интернет",45.32.21,2024.0,
"Торговля розничная автомобильными деталями, узлами и принадлежностями по почтовым заказам",45.32.22,2021.0,
"Торговля розничная автомобильными деталями, узлами и принадлежностями по почтовым заказам",45.32.22,2022.0,
"Торговля розничная автомобильными деталями, узлами и принадлежностями по почтовым заказам",45.32.22,2023.0,
"Торговля розничная автомобильными деталями, узлами и принадлежностями прочая, не включенная в другие группировки",45.32.29,2021.0,
"Торговля розничная автомобильными деталями, узлами и принадлежностями прочая, не включенная в другие группировки",45.32.29,2022.0,
"Торговля розничная автомобильными деталями, узлами и принадлежностями прочая, не включенная в другие группировки",45.32.29,2023.0,
"Торговля розничная автомобильными деталями, узлами и принадлежностями прочая, не включенная в другие группировки",45.32.29,2024.0,
"Торговля мотоциклами, их деталями, узлами и принадлежностями; техническое обслуживание и ремонт мотоциклов",45.40,2021.0,
"Торговля мотоциклами, их деталями, узлами и принадлежностями; техническое обслуживание и ремонт мотоциклов",45.40,2022.0,0.16666666666666666
"Торговля мотоциклами, их деталями, узлами и принадлежностями; техническое обслуживание и ремонт мотоциклов",45.40,2023.0,
"Торговля мотоциклами, их деталями, узлами и принадлежностями; техническое обслуживание и ремонт мотоциклов",45.40,2024.0,
"Торговля оптовая мотоциклами, их деталями, узлами и принадлежностями",45.40.1,2021.0,
"Торговля оптовая мотоциклами, их деталями, узлами и принадлежностями",45.40.1,2022.0,0.3333333333333333
"Торговля оптовая мотоциклами, их деталями, узлами и принадлежностями",45.40.1,2023.0,
"Торговля оптовая мотоциклами, их деталями, узлами и принадлежностями",45.40.1,2024.0,
"Торговля розничная мотоциклами, их деталями, составными частями и принадлежностями в специализированных магазинах",45.40.2,2021.0,
"Торговля розничная мотоциклами, их деталями, составными частями и принадлежностями в специализированных магазинах",45.40.2,2022.0,
"Торговля розничная мотоциклами, их деталями, составными частями и принадлежностями в специализированных магазинах",45.40.2,2023.0,
"Торговля розничная мотоциклами, их деталями, составными частями и принадлежностями в специализированных магазинах",45.40.2,2024.0,
"Торговля розничная мотоциклами, их деталями, узлами и принадлежностями прочая",45.40.3,2021.0,
Техническое обслуживание и ремонт мотоциклов и мототранспортных средств,45.40.5,2021.0,
Техническое обслуживание и ремонт мотоциклов и мототранспортных средств,45.40.5,2022.0,
Техническое обслуживание и ремонт мотоциклов и мототранспортных средств,45.40.5,2023.0,
"Торговля оптовая, кроме оптовой торговли автотранспортными средствами и мотоциклами",46,2021.0,0.042418585355735325
"Торговля оптовая, кроме оптовой торговли автотранспортными средствами и мотоциклами",46,2022.0,0.06455441457247536
"Торговля оптовая, кроме оптовой торговли автотранспортными средствами и мотоциклами",46,2023.0,0.034591961023142506
"Торговля оптовая, кроме оптовой торговли автотранспортными средствами и мотоциклами",46,2024.0,0.038676710277080306
Торговля оптовая за вознаграждение или на договорной основе,46.1,2021.0,0.05675675675675676
Торговля оптовая за вознаграждение или на договорной основе,46.1,2022.0,0.08146067415730338
Торговля оптовая за вознаграждение или на договорной основе,46.1,2023.0,0.02627511591962906
Торговля оптовая за вознаграждение или на договорной основе,46.1,2024.0,0.033381712626995644
"Деятельность агентов по оптовой торговле сельскохозяйственным сырьем, живыми животными, текстильным сырьем и полуфабрикатами",46.11,2021.0,
"Деятельность агентов по оптовой торговле сельскохозяйственным сырьем, живыми животными, текстильным сырьем и полуфабрикатами",46.11,2022.0,0.06060606060606061
"Деятельность агентов по оптовой торговле сельскохозяйственным сырьем, живыми животными, текстильным сырьем и полуфабрикатами",46.11,2023.0,0.08333333333333333
"Деятельность агентов по оптовой торговле сельскохозяйственным сырьем, живыми животными, текстильным сырьем и полуфабрикатами",46.11,2024.0,0.034482758620689655
Деятельность агентов по оптовой торговле живыми животными,46.11.1,2021.0,
Деятельность агентов по оптовой торговле живыми животными,46.11.1,2022.0,
Деятельность агентов по оптовой торговле живыми животными,46.11.1,2023.0,
Деятельность агентов по оптовой торговле живыми животными,46.11.1,2024.0,
Деятельность агентов по оптовой торговле цветами и растениями,46.11.2,2024.0,
"Деятельность агентов по оптовой торговле прочим сельскохозяйственным сырьем, текстильным сырьем и полуфабрикатами",46.11.3,2021.0,
"Деятельность агентов по оптовой торговле прочим сельскохозяйственным сырьем, текстильным сырьем и полуфабрикатами",46.11.3,2022.0,
"Деятельность агентов по оптовой торговле прочим сельскохозяйственным сырьем, текстильным сырьем и полуфабрикатами",46.11.3,2023.0,0.14285714285714285
"Деятельность агентов по оптовой торговле прочим сельскохозяйственным сырьем, текстильным сырьем и полуфабрикатами",46.11.3,2024.0,0.2
Деятельность агентов по оптовой торговле зерном,46.11.31,2021.0,
Деятельность агентов по оптовой торговле зерном,46.11.31,2022.0,
Деятельность агентов по оптовой торговле зерном,46.11.31,2023.0,
Деятельность агентов по оптовой торговле зерном,46.11.31,2024.0,
Деятельность агентов по оптовой торговле кормами для сельскохозяйственных животных,46.11.34,2021.0,
Деятельность агентов по оптовой торговле кормами для сельскохозяйственных животных,46.11.34,2022.0,
Деятельность агентов по оптовой торговле кормами для сельскохозяйственных животных,46.11.34,2023.0,
Деятельность агентов по оптовой торговле кормами для сельскохозяйственных животных,46.11.34,2024.0,
Деятельность агентов по оптовой торговле текстильным сырьем и полуфабрикатами,46.11.35,2022.0,
Деятельность агентов по оптовой торговле текстильным сырьем и полуфабрикатами,46.11.35,2023.0,
Деятельность агентов по оптовой торговле текстильным сырьем и полуфабрикатами,46.11.35,2024.0,
"Деятельность агентов по оптовой торговле прочими сельскохозяйственным сырьем и сельскохозяйственными полуфабрикатами, не включенными в другие группировки",46.11.39,2021.0,
"Деятельность агентов по оптовой торговле прочими сельскохозяйственным сырьем и сельскохозяйственными полуфабрикатами, не включенными в другие группировки",46.11.39,2022.0,
"Деятельность агентов по оптовой торговле прочими сельскохозяйственным сырьем и сельскохозяйственными полуфабрикатами, не включенными в другие группировки",46.11.39,2024.0,1.0
"Деятельность агентов по оптовой торговле топливом, рудами, металлами и химическими веществами",46.12,2021.0,0.010526315789473684
"Деятельность агентов по оптовой торговле топливом, рудами, металлами и химическими веществами",46.12,2022.0,0.03636363636363636
"Деятельность агентов по оптовой торговле топливом, рудами, металлами и химическими веществами",46.12,2023.0,0.03529411764705882
"Деятельность агентов по оптовой торговле топливом, рудами, металлами и химическими веществами",46.12,2024.0,0.00909090909090909
"Деятельность агентов по оптовой торговле твердым, жидким и газообразным топливом и связанными продуктами",46.12.1,2021.0,
"Деятельность агентов по оптовой торговле твердым, жидким и газообразным топливом и связанными продуктами",46.12.1,2022.0,0.038461538461538464
"Деятельность агентов по оптовой торговле твердым, жидким и газообразным топливом и связанными продуктами",46.12.1,2023.0,0.08
"Деятельность агентов по оптовой торговле твердым, жидким и газообразным топливом и связанными продуктами",46.12.1,2024.0,
Деятельность агентов по оптовой торговле рудами и металлами в первичных формах,46.12.2,2021.0,
Деятельность агентов по оптовой торговле рудами и металлами в первичных формах,46.12.2,2022.0,0.030303030303030304
Деятельность агентов по оптовой торговле рудами и металлами в первичных формах,46.12.2,2023.0,
Деятельность агентов по оптовой торговле рудами и металлами в первичных формах,46.12.2,2024.0,
Деятельность агентов по оптовой торговле рудами,46.12.21,2021.0,
Деятельность агентов по оптовой торговле рудами,46.12.21,2022.0,
Деятельность агентов по оптовой торговле металлами в первичных формах,46.12.22,2021.0,
Деятельность агентов по оптовой торговле металлами в первичных формах,46.12.22,2022.0,
Деятельность агентов по оптовой торговле металлами в первичных формах,46.12.22,2023.0,
Деятельность агентов по оптовой торговле металлами в первичных формах,46.12.22,2024.0,
"Деятельность агентов по оптовой торговле промышленными и техническими химическими веществами, удобрениями и агрохимикатами",46.12.3,2021.0,0.045454545454545456
"Деятельность агентов по оптовой торговле промышленными и техническими химическими веществами, удобрениями и агрохимикатами",46.12.3,2022.0,0.038461538461538464
"Деятельность агентов по оптовой торговле промышленными и техническими химическими веществами, удобрениями и агрохимикатами",46.12.3,2023.0,
"Деятельность агентов по оптовой торговле промышленными и техническими химическими веществами, удобрениями и агрохимикатами",46.12.3,2024.0,
Деятельность агентов по оптовой торговле промышленными и техническими химическими веществами,46.12.31,2021.0,0.07692307692307693
Деятельность агентов по оптовой торговле промышленными и техническими химическими веществами,46.12.31,2022.0,0.05263157894736842
Деятельность агентов по оптовой торговле промышленными и техническими химическими веществами,46.12.31,2023.0,
Деятельность агентов по оптовой торговле промышленными и техническими химическими веществами,46.12.31,2024.0,
Деятельность агентов по оптовой торговле удобрениями и агрохимикатами,46.12.32,2022.0,
Деятельность агентов по оптовой торговле удобрениями и агрохимикатами,46.12.32,2023.0,
Деятельность агентов по оптовой торговле удобрениями и агрохимикатами,46.12.32,2024.0,
Деятельность агентов по оптовой торговле лесоматериалами и строительными материалами,46.13,2021.0,
